Citations,Tectonic Setting,Location,Location Comment,Latitude (Min),Latitude (Max),Longitude (Min),Longitude (Max),Land or Sea,Elevation (Min),Elevation (Max),Sample Name,Rock Name,"Age (a, Min)","Age (a, Max)",Geol,Age,Eruption Day,Eruption Month,Eruption Year,Rock Texture,Rock Type,Drill Depth (Min),Drill Depth (Max),Alteration,Mineral,Material,Si,Ti,B,Al,Cr,Fe3+,Fe2+,Fetot(2+),Ca,Mg,Mn,Ni,K,Na,P,H2O,H2OP,H2OM,H2Otot,CO2,CO,F,Cl,Cl2,OH,CH4,SO2,SO3,SO4,S,LOI,Volatiles,O,Others,HE(CCM/G),HE(CCMSTP/G),HE3(CCMSTP/G),HE3(AT/G),HE4(CCM/G),HE4(CCMSTP/G),HE4(AT/G),HE4(MOLE/G),HE4(NCC/G),HE(NCC/G),Li,Be,B,C,CO2,F,Na,Al,P,S,Cl,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Rb,Sr,Y,Zr,Nb,Mo,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Th,U,Nd143/Nd144,Nd143/Nd144 initial,e Nd,Sr87/Sr86,SR87_SR86_INI,PB206_PB204,PB206_PB204_INI,PB207_PB204,PB207_PB204_INI,PB208_PB204,PB208_PB204_INI,OS184_OS188,OS186_OS188,OS187_OS186,OS187_OS188,RE187_OS186,RE187_OS188,HF176_HF177,HE3_HE4,HE3_HE4(R/R(A)),HE4_HE3,HE4_HE3(R/R(A)),K40_AR40,AR40_K40,Unique Id
[13086],OCEAN ISLAND,CAPE VERDE ISLANDS / SANTIAGO / FLAMENGOS  FORMATION / ATLANTIC OCEAN,,15.1476,15.1476,-23.6611,-23.6611,SUBAERIAL,,,s 326 [13086],BASANITE [13086],,,,PLIOCENE [13086],,,,APHYRIC [13086] ,VOLCANIC ROCK,,,,,WHOLE_ROCK [13086] ,200342.641,25831.554,,83462.8827,,,,94908.33,83977.25,35096.928,1548.916,,17682.195,21439.6673,3098.5891,,,,,,,,,,,,,,,,17000,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,372,9,,,46,31,41,134,22,,,,,52,1067,29,294,96,,,,,,,,,,,,,935,80.9,106.09,,51.03,9.62,2.99,8.12,,5.82,,2.58,,1.93,0.27,,,,,,,,,,,,,,,,,,0.703339,,19.211,,15.577,,39.127,,,,,,,,,,,,,,,393576
[13086],OCEAN ISLAND,CAPE VERDE ISLANDS / SANTIAGO / FLAMENGOS  FORMATION / ATLANTIC OCEAN,,15.149,15.149,-23.6592,-23.6592,SUBAERIAL,,,s 327 [13086],BASANITE [13086],,,,PLIOCENE [13086],,,,APHYRIC [13086] ,VOLCANIC ROCK,,,,,WHOLE_ROCK [13086] ,201464.485,25651.752,,83727.5082,,,,94675.14,82333.44,34795.408,1548.916,,16187.925,23220.1241,3098.5891,,,,,,,,,,,,,,,,13600,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,373,8,,,45,28,40,136,23,,,,,54,1100,29,302,99,,,,,,,,,,,,,959,49,107,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393577
[13086],OCEAN ISLAND,CAPE VERDE ISLANDS / SANTIAGO / FLAMENGOS  FORMATION / ATLANTIC OCEAN,,15.1508,15.1508,-23.6533,-23.6533,SUBAERIAL,,,s 329 [13086],BASANITE [13086],,,,PLIOCENE [13086],,,,APHYRIC [13086] ,VOLCANIC ROCK,,,,,WHOLE_ROCK [13086] ,208569.497,22535.184,,80128.6014,,,,91721.4,85478.12,38293.04,1471.4702,,11124.01,21217.1102,2967.6628,,,,,,,,,,,,,,,,11900,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,339,50,,,47,67,77,116,20,,,,,37,985,29,324,93,,,,,,,,,,,,,703,61,117,,56,,,,,,,,,,,,,,,,,,,,,,,,,0.51276,,,0.703382,,19.271,,15.581,,39.185,,,,,,,,,,,,,,,393579
[13086],OCEAN ISLAND,CAPE VERDE ISLANDS / SANTIAGO / FLAMENGOS  FORMATION / ATLANTIC OCEAN,,15.1512,15.1512,-23.6519,-23.6519,SUBAERIAL,,,s 351 [13086],BASANITE [13086],,,,PLIOCENE [13086],,,,PORPHYRITIC [13086] ,VOLCANIC ROCK,,,,,WHOLE_ROCK [13086] ,196416.187,25531.884,,56418.1566,,,,94675.14,90195.14,83159.216,1316.5786,,9131.65,10237.6266,1920.2524,,,,,,,,,,,,,,,,16100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.512831,,,0.703231,,19.352,,15.584,,39.211,,,,,,,,,,,,,,,393580
[13086],OCEAN ISLAND,CAPE VERDE ISLANDS / SANTIAGO / FLAMENGOS  FORMATION / ATLANTIC OCEAN,,15.1531,15.1531,-23.6499,-23.6499,SUBAERIAL,,,s 352 [13086],BASANITE [13086],,,,PLIOCENE [13086],,,,APHYRIC [13086] ,VOLCANIC ROCK,,,,,WHOLE_ROCK [13086] ,203334.225,22954.722,,79705.2006,,,,92032.32,93625.7,37629.696,1471.4702,,14527.625,18991.5392,2662.1681,,,,,,,,,,,,,,,,21900,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,370,38,,,51,84,100,128,21,,,,,41,990,28,338,100,,,,,,,,,,,,,820,47,100,,48,,,,,,,,,,,,,,,,,,,,,,,,,0.512783,,,0.703332,,19.245,,15.582,,39.145,,,,,,,,,,,,,,,393581
[13086],OCEAN ISLAND,CAPE VERDE ISLANDS / SANTIAGO / FLAMENGOS  FORMATION / ATLANTIC OCEAN,,15.1562,15.1562,-23.6469,-23.6469,SUBAERIAL,,,s 353 [13086],BASANITE [13086],,,,PLIOCENE [13086],,,,PORPHYRITIC [13086] ,VOLCANIC ROCK,,,,,WHOLE_ROCK [13086] ,209925.0585,22475.25,,64039.371,,,,85036.62,103131.21,53369.04,1316.5786,,13116.37,11424.5978,2225.7471,,,,,,,,,,,,,,,,27200,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,323,550,,,50,185,96,124,21,,,,,39,589,23,295,71,,,,,,,,,,,,,511,36,78,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.294,,15.587,,39.196,,,,,,,,,,,,,,,393582
[13086],OCEAN ISLAND,CAPE VERDE ISLANDS / SANTIAGO / LOW-SI GROUP / ATLANTIC OCEAN,,15.1738,15.1738,-23.5993,-23.5993,SUBAERIAL,,,s 363 [13086],BASANITE [13086],,,,PLIOCENE [13086],,,,PORPHYRITIC [13086] ,VOLCANIC ROCK,,,,,WHOLE_ROCK [13086] ,180102.7055,28948.122,,65256.6483,,,,115118.13,95555.39,61208.56,1626.3618,,6309.14,17952.9394,4102.3574,,,,,,,,,,,,,,,,22200,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,355,51,,,63,88,64,149,25,,,,,9,1084,32,496,113,,,,,,,,,,,,,647,103.38,131.68,,64.18,11.79,3.57,9.64,,6.55,,2.77,,2.01,0.28,,,,,,,,,,,,,,,,,,,,19.043,,15.562,,38.987,,,,,,,,,,,,,,,393592
[13086],OCEAN ISLAND,CAPE VERDE ISLANDS / SANTIAGO / LOW-SI GROUP / ATLANTIC OCEAN,,15.1747,15.1747,-23.5988,-23.5988,SUBAERIAL,,,s 365 [13086],BASANITE [13086],,,,PLIOCENE [13086],,,,PORPHYRITIC [13086] ,VOLCANIC ROCK,,,,,WHOLE_ROCK [13086] ,179167.8355,28768.32,,65627.124,,,,115429.05,91696.01,59158.224,1703.8076,,19010.435,14021.0973,4015.0732,,,,,,,,,,,,,,,,16100,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,344,54,,,60,83,67,163,26,,,,,48,1127,31,486,113,,,,,,,,,,,,,753,100.57,134.89,,65.34,11.92,3.63,9.77,,6.62,,2.81,,2.04,0.28,,,,,,,,,,,,,,,0.512707,,,0.703707,,19.036,,15.558,,38.976,,,,,,,,,,,,,,,393594
[13086],OCEAN ISLAND,CAPE VERDE ISLANDS / SANTIAGO / COASTAL GROUP / ATLANTIC OCEAN,,15.1754,15.1754,-23.5976,-23.5976,SUBAERIAL,,,s 371 [13086],BASANITE [13086],,,,PLIOCENE [13086],,,,PORPHYRITIC [13086] ,VOLCANIC ROCK,,,,,WHOLE_ROCK [13086] ,200529.615,19178.88,,65309.5734,,,,83792.94,90552.49,74173.92,1316.5786,,14195.565,15578.997,2705.8102,,,,,,,,,,,,,,,,10900,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,285,655,,,56,261,70,113,19,,,,,40,752,21,261,79,,,,,,,,,,,,,640,37,79,,40,,,,,,,,,,,,,,,,,,,,,,,,,0.51276,,,0.703506,,19.095,,15.567,,38.992,,,,,,,,,,,,,,,393600
[13086],OCEAN ISLAND,CAPE VERDE ISLANDS / SANTIAGO / FLAMENGOS  FORMATION / ATLANTIC OCEAN,,15.1452,15.1452,-23.6918,-23.6918,SUBAERIAL,,,s 310 [13086],BASANITE [13086],,,,PLIOCENE [13086],,,,APHYRIC [13086] ,VOLCANIC ROCK,,,,,WHOLE_ROCK [13086] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.512754,,,0.703421,,19.226,,15.578,,39.17,,,,,,,,,,,,,,,393604
[13086],OCEAN ISLAND,CAPE VERDE ISLANDS / SANTIAGO / FLAMENGOS  FORMATION / ATLANTIC OCEAN,,15.1452,15.1452,-23.6918,-23.6918,SUBAERIAL,,,s 310 [13086],BASANITE [13086],,,,PLIOCENE [13086],,,,APHYRIC [13086] ,VOLCANIC ROCK,,,,,WHOLE_ROCK [13086] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.224,,15.576,,39.166,,,,,,,,,,,,,,,393605
[13086],OCEAN ISLAND,CAPE VERDE ISLANDS / SANTIAGO / FLAMENGOS  FORMATION / ATLANTIC OCEAN,,15.1452,15.1452,-23.6918,-23.6918,SUBAERIAL,,,s 310 [13086],BASANITE [13086],,,,PLIOCENE [13086],,,,APHYRIC [13086] ,VOLCANIC ROCK,,,,,WHOLE_ROCK [13086] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.23,,15.58,,39.179,,,,,,,,,,,,,,,393606
[13086],OCEAN ISLAND,CAPE VERDE ISLANDS / SANTIAGO / FLAMENGOS  FORMATION / ATLANTIC OCEAN,,15.149,15.149,-23.6592,-23.6592,SUBAERIAL,,,s 327 [13086],BASANITE [13086],,,,PLIOCENE [13086],,,,APHYRIC [13086] ,VOLCANIC ROCK,,,,,WHOLE_ROCK [13086] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51279,,,0.703364,,19.21,,15.58,,39.13,,,,,,,,,,,,,,,393608
[13086],OCEAN ISLAND,CAPE VERDE ISLANDS / SANTIAGO / FLAMENGOS  FORMATION / ATLANTIC OCEAN,,15.149,15.149,-23.6592,-23.6592,SUBAERIAL,,,s 327 [13086],BASANITE [13086],,,,PLIOCENE [13086],,,,APHYRIC [13086] ,VOLCANIC ROCK,,,,,WHOLE_ROCK [13086] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.214,,15.576,,39.118,,,,,,,,,,,,,,,393609
[13086],OCEAN ISLAND,CAPE VERDE ISLANDS / SANTIAGO / FLAMENGOS  FORMATION / ATLANTIC OCEAN,,15.149,15.149,-23.6592,-23.6592,SUBAERIAL,,,s 327 [13086],BASANITE [13086],,,,PLIOCENE [13086],,,,APHYRIC [13086] ,VOLCANIC ROCK,,,,,WHOLE_ROCK [13086] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.213,,15.577,,39.119,,,,,,,,,,,,,,,393610
[13086],OCEAN ISLAND,CAPE VERDE ISLANDS / SANTIAGO / FLAMENGOS  FORMATION / ATLANTIC OCEAN,,15.149,15.149,-23.6592,-23.6592,SUBAERIAL,,,s 327 [13086],BASANITE [13086],,,,PLIOCENE [13086],,,,APHYRIC [13086] ,VOLCANIC ROCK,,,,,WHOLE_ROCK [13086] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.212,,15.579,,39.116,,,,,,,,,,,,,,,393611
[13086],OCEAN ISLAND,CAPE VERDE ISLANDS / SANTIAGO / FLAMENGOS  FORMATION / ATLANTIC OCEAN,,15.149,15.149,-23.6592,-23.6592,SUBAERIAL,,,s 327 [13086],BASANITE [13086],,,,PLIOCENE [13086],,,,APHYRIC [13086] ,VOLCANIC ROCK,,,,,WHOLE_ROCK [13086] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.214,,15.576,,39.106,,,,,,,,,,,,,,,393612
[3071],INTRAPLATE VOLCANICS,CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEBEI PROVINCE / HANOBAR VOLCANIC FIELD,,41,41,114,114,SUBAERIAL,,,s D-11 [3071],BASANITE [3071],,,,MIOCENE [3071],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [3071] ,206138.835,14504.028,,71978.136,,,,95841.09,60535.09,52645.392,1394.0244,,15938.88,18175.4965,3535.0101,,,,,,,,,,,,,,,,18500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.42,812.9,,,,,,,,,,,,,,,,,41.8,78,,40.15,8.45,2.53,,1.2,,,,,1.33,0.19,,,,,,,,,,,3.1,,4.41,0.98,0.51289,,,0.70417,,17.655,,15.391,,37.51,,,,,,,,,,,,,,,394717
[3071],INTRAPLATE VOLCANICS,CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / FUJIAN PROVINCE / MINGXI,,26.38,26.38,117.12,117.12,SUBAERIAL,,,s MB-1 [3071],BASANITE [3071],,,,NEOGENE [3071],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [3071] ,212215.49,19238.814,,67744.128,,,,83792.94,67396.21,50715.664,1239.1328,,7969.44,23739.424,3273.1575,,,,,,,,,,,,,,,,9300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.476,1111.9,,,,,,,,,,,,,,,,,80.4,144,,66.18,15.53,3.3,,1.3,,,,,2.14,0.27,,,,,,,,,,,3.41,,9.0066,1.96,0.51298,,,0.70357,,18.243,,15.437,,38.092,,,,,,,,,,,,,,,394719
[12057],INTRAPLATE VOLCANICS,CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE / KELUO VOLCANIC FIELD - DAYIZISHAN,,48,50,126,126.5,SUBAERIAL,,,s DY-1 [12057],"BASANITE, LEUCITE [12057]",130000 [12057],130000 [12057],,PLEISTOCENE [12057],,,,PORPHYRITIC [12057] ,VOLCANIC ROCK,,,FRESH,,WHOLE_ROCK [12057] ,233904.474,16481.85,,73512.9639,,,,65604.12,48599.6,30996.256,929.3496,,48563.775,29896.8371,5673.473,,,,,,,,,,,,,,,,6500,,,,,,,,,,,,,,,3.8,,,,1230,,,,,1450,,,12,,130,53,,,34,68,35,124,25,,,,,107,1715,26,469,77,,,,,,,,,,,,,2152,119,222,,88,15,4.1,,1.6,,,,,1,,9.8,3.5,,,,,,,,,14,,8,1.2,,,,,,,,,,,,,,,,,,,,,,,,,394775
[12057],INTRAPLATE VOLCANICS,CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE / WUDALIANCHI/KELUO VOLCANIC FIELDS,,48,50,126,126.5,SUBAERIAL,,,s A-65 [12057],"BASANITE, LEUCITE [12057]",,,,CENOZOIC [12057],,,,PORPHYRITIC [12057] ,VOLCANIC ROCK,,,FRESH,,WHOLE_ROCK [12057] ,239046.259,14863.632,,71713.5105,,,,63039.03,44382.87,39016.688,929.3496,,44496.04,27671.2661,4451.4942,,,,,,,,,,,,,,,,1800,,,,,,,,,,,,,,,4.2,,,,980,,,,,1280,,,13,,133,153,,,27,132,41,118,23,,,,,99.3,1272,22.9,456,69,,,,,,,,,,,,,1778,85,165,,67,12,3.6,,0.9,,,,,1.4,0.17,11,3.8,,,,,,,,,23,,7,1.5,,,,,,,,,,,,,,,,,,,,,,,,,394782
[12057],INTRAPLATE VOLCANICS,CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE / WUDALIANCHI VOLCANIC FIELD - HUOSHAOSHAN,,48,50,126,126.5,SUBAERIAL,,,s H-38 [12057],"BASANITE, LEUCITE [12057]",10000000 [12057],10000000 [12057],,MIOCENE [12057],,,,PORPHYRITIC [12057] ,VOLCANIC ROCK,,,FRESH,,WHOLE_ROCK [12057] ,225116.696,13724.886,,68538.0045,,,,68246.94,57962.17,46735.6,1084.2412,,38103.885,31009.6226,4844.2731,,,,,,,,,,,,,,,,-300,,,,,,,,,,,,,,,3.1,,,,1030,,,,,1710,,,13,,135,200,,,,160,41,124,21,,,,,88.7,1653,26.5,373,72,,,,,,,,,,,,,1912,99,185,21,78,13,3.7,10,1,5.6,1,2.2,,1.4,0.2,6.9,4.1,,,,,,,,,12,,8,1.9,,,,,,,,,,,,,,,,,,,,,,,,,394784
[8711],INTRAPLATE VOLCANICS,CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE / WUDALIANCHI VOLCANIC FIELD - LAOHEISHAN,,48,49,126,126.5,SUBAERIAL,,,s 92W01 [8711],BASANITE [8711],,,,,,,1719,,VOLCANIC ROCK,,,,,WHOLE_ROCK [8711] ,230071.507,13545.084,,64039.371,,,,63349.95,65180.64,50655.36,1161.687,,40262.275,31677.2939,,,,,,,,,,,,,,,,,400,,,,,,,,,,,,,,9.2,,,,,,,,,,,,,13.8,,130,262,,,39.6,205,34,82,,,,,,76,1222,24.2,318,59.4,,,,,,0.15,,,,,,,1779,102.2,168.5,,79.27,12.58,3.74,,1.33,,,,,1.4,0.24,8.23,,,,,,,,,,13.9,,9.02,1.8,,,,,,,,,,,,,,,,,,,,,,,,,394870
[8711],INTRAPLATE VOLCANICS,CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE / WUDALIANCHI VOLCANIC FIELD - LAOHEISHAN,,48,49,126,126.5,SUBAERIAL,,,s 92W02 [8711],BASANITE [8711],,,,,,,1719,,VOLCANIC ROCK,,,,,WHOLE_ROCK [8711] ,224462.287,13844.754,,71872.2858,,,,66925.53,65180.64,49449.28,1161.687,,39681.17,32048.2224,6066.2519,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,9.7,,,,,,,,,,,,,13.9,,126,276,,,43.5,198,36,122,,,,,,74,1100,23.9,315,59.1,,,,,,0.24,,,,,,,1759,100.1,166.1,,76.81,12.35,3.67,,1.28,,,,,1.31,0.2,7.95,,,,,,,,,,13.8,,8.45,1.69,,,,,,,,,,,,,,,,,,,,,,,,,394871
[8711],INTRAPLATE VOLCANICS,CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE / WUDALIANCHI VOLCANIC FIELD - LAOHEISHAN,,48,49,126,126.5,SUBAERIAL,,,s 92W04 [8711],BASANITE [8711],,,,,,,1719,,VOLCANIC ROCK,,,,,WHOLE_ROCK [8711] ,231941.247,14384.16,,75100.7169,,,,64204.98,61535.67,42574.624,1084.2412,,42669.71,31009.6226,5411.6204,,,,,,,,,,,,,,,,3400,,,,,,,,,,,,,,11.7,,,,,,,,,,,,,13.2,,124,199,,,37.1,160,31,116,,,,,,86,1065,23,331,57.8,,,,,,0.28,,,,,,,800,95,159.9,,75.52,12.11,3.55,,1.22,,,,,1.24,0.2,8.6,,,,,,,,,,14.2,,7.96,1.72,,,,,,,,,,,,,,,,,,,,,,,,,394873
[8711],INTRAPLATE VOLCANICS,CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE / WUDALIANCHI VOLCANIC FIELD - LAOHEISHAN,,48,49,126,126.5,SUBAERIAL,,,s 92W06 [8711],BASANITE [8711],,,,,,,1719,,VOLCANIC ROCK,,,,,WHOLE_ROCK [8711] ,231006.377,13605.018,,70125.7575,,,,64982.28,61535.67,47941.68,1006.7954,,39017.05,30787.0655,4844.2731,,,,,,,,,,,,,,,,1500,,,,,,,,,,,,,,9.7,,,,,,,,,,,,,13.3,,121,280,,,39.6,190,34,119,,,,,,78,907,21,328,56,,,,,,0.14,,,,,,,1580,77.8,131.9,,63.32,10.63,2.98,,1.08,,,,,1.29,0.2,8.31,,,,,,,,,,12.9,,7.43,1.53,,,,,,,,,,,,,,,,,,,,,,,,,394875
[8711],INTRAPLATE VOLCANICS,CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE / WUDALIANCHI VOLCANIC FIELD - LAOHEISHAN,,48,49,126,126.5,SUBAERIAL,,,s 92W07 [8711],BASANITE [8711],,,,,,,1719,,VOLCANIC ROCK,,,,,WHOLE_ROCK [8711] ,235633.9835,16781.52,,67532.4276,,,,66148.23,50529.29,38232.736,1006.7954,,46322.37,25371.5094,5542.5467,,,,,,,,,,,,,,,,8600,,,,,,,,,,,,,,8.3,,,,,,,,,,,,,12.5,,117,169,,,35.7,101,25,149,,,,,,96,789,18.8,339,48,,,,,,0.19,,,,,,,1856,4.4,126.4,,62.09,9.98,2.84,,0.99,,,,,1.14,0.18,9.06,,,,,,,,,,14.2,,6.17,1.27,,,,,,,,,,,,,,,,,,,,,,,,,394876
[8711],INTRAPLATE VOLCANICS,CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE / WUDALIANCHI VOLCANIC FIELD - LAOHEISHAN,,48,49,126,126.5,SUBAERIAL,,,s 92W08 [8711],BASANITE [8711],,,,,,,1719,,VOLCANIC ROCK,,,,,WHOLE_ROCK [8711] ,245870.81,14084.49,,70125.7575,,,,57287.01,45026.1,39197.6,851.9038,,44496.04,28932.423,5062.4836,,,,,,,,,,,,,,,,1600,,,,,,,,,,,,,,8.8,,,,,,,,,,,,,13.9,,116,243,,,33.9,162,27,116,,,,,,89,828,22.4,466,61.2,,,,,,0.28,,,,,,,1693,89,151.6,,6.51,11.09,3.25,,1.16,,,,,1.25,0.22,11.95,,,,,,,,,,19,,7.68,1.7,,,,,,,,,,,,,,,,,,,,,,,,,394877
[8711],INTRAPLATE VOLCANICS,CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE / WUDALIANCHI VOLCANIC FIELD - LAOHEISHAN,,48,49,126,126.5,SUBAERIAL,,,s 92W09 [8711],BASANITE [8711],,,,,,,1719,,VOLCANIC ROCK,,,,,WHOLE_ROCK [8711] ,238438.5935,14084.49,,73671.7392,,,,55266.03,44168.46,37207.568,851.9038,,45160.16,29525.9086,4058.7153,,,,,,,,,,,,,,,,8300,,,,,,,,,,,,,,9.7,,,,,,,,,,,,,11.6,,105,234,,,32.4,152,31,111,,,,,,88,749,20.7,427,56.4,,,,,,0.3,,,,,,,1560,82.5,139.3,,63.25,10.22,3.07,,1.05,,,,,1.18,0.19,11.13,,,,,,,,,,35,,7.18,1.61,,,,,,,,,,,,,,,,,,,,,,,,,394878
[8711],INTRAPLATE VOLCANICS,CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE / WUDALIANCHI VOLCANIC FIELD - HUOSHAOSHAN,,48,50,126,126.5,SUBAERIAL,,,s 92W10 [8711],BASANITE [8711],,,MIDDLE [8711],PLEISTOCENE [8711],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [8711] ,229136.637,13964.622,,68379.2292,,,,61406.7,65180.64,50655.36,1161.687,,40262.275,31677.2939,4058.7153,,,,,,,,,,,,,,,,700,,,,,,,,,,,,,,9.7,,,,,,,,,,,,,14.2,,129,224,,,35.3,152,32,116,,,,,,78,1084,23,313,57.4,,,,,,0.35,,,,,,,1784,94.1,157.9,,73.4,11.89,3.6,,1.22,,,,,1.28,0.2,8.01,,,,,,,,,,12.7,,8.43,1.63,,,,,,,,,,,,,,,,,,,,,,,,,394879
[8711],INTRAPLATE VOLCANICS,CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE / WUDALIANCHI VOLCANIC FIELD - HUOSHAOSHAN,,48,50,126,126.5,SUBAERIAL,,,s 92W11 [8711],BASANITE [8711],,,MIDDLE [8711],PLEISTOCENE [8711],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [8711] ,231193.351,14144.424,,67373.6523,,,,60163.02,61535.67,43901.312,1084.2412,,40262.275,31677.2939,5542.5467,,,,,,,,,,,,,,,,5300,,,,,,,,,,,,,,9.2,,,,,,,,,,,,,14.1,,132,200,,,39.6,133,33,114,,,,,,83,986,22,323,5.5,,,,,,0.18,,,,,,,1765,87.5,147.6,,68.08,11.13,3.33,,1.15,,,,,1.27,0.2,8,,,,,,,,,,12.7,,8.16,1.63,,,,,,,,,,,,,,,,,,,,,,,,,394880
