Citations,Tectonic Setting,Location,Location Comment,Latitude (Min),Latitude (Max),Longitude (Min),Longitude (Max),Land or Sea,Elevation (Min),Elevation (Max),Sample Name,Rock Name,"Age (a, Min)","Age (a, Max)",Geol,Age,Eruption Day,Eruption Month,Eruption Year,Rock Texture,Rock Type,Drill Depth (Min),Drill Depth (Max),Alteration,Mineral,Material,Si,Ti,B,Al,Cr,Fe3+,Fe2+,Fetot(2+),Ca,Mg,Mn,Ni,K,Na,P,H2O,H2OP,H2OM,H2Otot,CO2,CO,F,Cl,Cl2,OH,CH4,SO2,SO3,SO4,S,LOI,Volatiles,O,Others,HE(CCM/G),HE(CCMSTP/G),HE3(CCMSTP/G),HE3(AT/G),HE4(CCM/G),HE4(CCMSTP/G),HE4(AT/G),HE4(MOLE/G),HE4(NCC/G),HE(NCC/G),Li,Be,B,C,CO2,F,Na,Al,P,S,Cl,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Rb,Sr,Y,Zr,Nb,Mo,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Th,U,Nd143/Nd144,Nd143/Nd144 initial,e Nd,Sr87/Sr86,SR87_SR86_INI,PB206_PB204,PB206_PB204_INI,PB207_PB204,PB207_PB204_INI,PB208_PB204,PB208_PB204_INI,OS184_OS188,OS186_OS188,OS187_OS186,OS187_OS188,RE187_OS186,RE187_OS188,HF176_HF177,HE3_HE4,HE3_HE4(R/R(A)),HE4_HE3,HE4_HE3(R/R(A)),K40_AR40,AR40_K40,Unique Id
[11047],INTRAPLATE VOLCANICS,EUROPEAN OROGENIC BELT - VARISCAN / FRANCE / VOSGES,"NIDECK PROFILE, NIDECK-WISCHES",48.4,48.4,7.27,7.27,SUBAERIAL,,,s 947 [11047],RHYOLITE [11047],,,,PERMIAN [11047],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11047] ,323137.8155,2637.096,,75259.4922,,,1010.49,23863.11,2144.1,10010.464,,,60185.875,2299.7567,698.2736,,22400,5500,,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2570,43,29,205,,,10,,,,,,,,247,53,,154,,,,,,,,,,,,,,333,89,56,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327998
[11047],INTRAPLATE VOLCANICS,EUROPEAN OROGENIC BELT - VARISCAN / FRANCE / VOSGES,"NIDECK PROFILE, NIDECK-WISCHES",48.4,48.4,7.27,7.27,SUBAERIAL,,,s 946 [11047],RHYOLITE [11047],,,,PERMIAN [11047],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11047] ,317294.878,2697.03,,75841.6683,,,1088.22,24407.22,1643.81,10734.112,,,62842.355,1557.8997,567.3473,,23900,5500,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2690,38,23,187,,,12,,,,,,,,247,19,,165,,,,,,,,,,,,,,408,55,36,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327999
[11047],INTRAPLATE VOLCANICS,EUROPEAN OROGENIC BELT - VARISCAN / FRANCE / VOSGES,"NIDECK PROFILE, NIDECK-WISCHES",48.4,48.4,7.27,7.27,SUBAERIAL,,,s 943 [11047],RHYOLITE [11047],,,,PERMIAN [11047],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11047] ,321969.228,2637.096,,73724.6643,,,1399.14,22930.35,2215.57,10010.464,,,62510.295,1928.8282,698.2736,,22600,5100,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2570,54,31,208,,,13,,,,,,,,250,16,,159,,,,,,,,,,,,,,383,35,52,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328000
[11047],INTRAPLATE VOLCANICS,EUROPEAN OROGENIC BELT - VARISCAN / FRANCE / VOSGES,"NIDECK PROFILE, NIDECK-WISCHES",48.4,48.4,7.27,7.27,SUBAERIAL,,,s 942 [11047],RHYOLITE [11047],,,,PERMIAN [11047],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11047] ,320473.436,2756.964,,77641.1217,,,1865.52,19665.69,2144.1,11337.152,,,62510.295,3041.6137,654.6315,,26300,5900,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,50,27,196,,,16,,,,,,,,280,392,,160,,,,,,,,,,,,,,535,62,57,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328001
[11047],INTRAPLATE VOLCANICS,EUROPEAN OROGENIC BELT - VARISCAN / FRANCE / VOSGES,"SCHIEFERBERG PROFILE, NIDECK-WISCHES",48.4,48.4,7.27,7.27,SUBAERIAL,,,s 1126 [11047],RHYOLITE [11047],,,,PERMIAN [11047],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11047] ,302757.6495,3056.634,,83568.7329,,,1554.6,23163.54,2572.92,13749.312,,,62344.265,5118.8133,610.9894,,29700,8400,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3020,59,40,153,,,15,,,,,,,,292,50,,170,,,,,,,,,,,,,,455,77,68,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328002
[11047],INTRAPLATE VOLCANICS,EUROPEAN OROGENIC BELT - VARISCAN / FRANCE / VOSGES,"SCHIEFERBERG PROFILE, NIDECK-WISCHES",48.4,48.4,7.27,7.27,SUBAERIAL,,,s 1125 [11047],RHYOLITE [11047],,,,PERMIAN [11047],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11047] ,324680.351,2697.03,,76370.9193,,,1243.68,21919.86,2215.57,9648.64,,,58525.575,4154.3992,610.9894,,20700,7700,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2620,58,30,302,,,16,,,,,,,,300,60,,161,,,,,,,,,,,,,,527,43,63,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328003
[11047],INTRAPLATE VOLCANICS,EUROPEAN OROGENIC BELT - VARISCAN / FRANCE / VOSGES,"SCHIEFERBERG PROFILE, NIDECK-WISCHES",48.4,48.4,7.27,7.27,SUBAERIAL,,,s 1124 [11047],RHYOLITE [11047],,,,PERMIAN [11047],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11047] ,322109.4585,2697.03,,77164.7958,,,2020.98,18188.82,929.11,9045.6,,,68570.39,2003.0139,567.3473,,22700,5700,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2660,69,26,150,,,17,,,,,,,,241,60,,165,,,,,,,,,,,,,,380,81,100,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328004
[11047],INTRAPLATE VOLCANICS,EUROPEAN OROGENIC BELT - VARISCAN / FRANCE / VOSGES,"SCHIEFERBERG PROFILE, NIDECK-WISCHES",48.4,48.4,7.27,7.27,SUBAERIAL,,,s 1123 [11047],RHYOLITE [11047],,,,PERMIAN [11047],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11047] ,300607.4485,2996.7,,89443.419,,,2798.28,22852.62,1286.46,1869.424,,,110825.025,1038.5998,610.9894,,10100,3000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2960,37,28,159,,,7,,,,,,,,333,77,,183,,,,,,,,,,,,,,476,99,80,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328005
[11047],INTRAPLATE VOLCANICS,EUROPEAN OROGENIC BELT - VARISCAN / FRANCE / VOSGES,"NW WISCHES, NIDECK-WISCHES",48.4,48.4,7.27,7.27,SUBAERIAL,,,s 925 [11047],RHYOLITE [11047],,,,PERMIAN [11047],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11047] ,322343.176,2517.228,,77217.7209,,24618.88,1399.14,,2501.45,9407.424,,,54457.84,4451.142,567.3473,,24300,7300,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2470,40,30,276,,,10,,,,,,,,278,49,,150,,,,,,,,,,,,,,476,99,37,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328006
[11047],INTRAPLATE VOLCANICS,EUROPEAN OROGENIC BELT - VARISCAN / FRANCE / VOSGES,"NW WISCHES, NIDECK-WISCHES",48.4,48.4,7.27,7.27,SUBAERIAL,,,s 927 [11047],RHYOLITE [11047],,,,PERMIAN [11047],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11047] ,320800.6405,2517.228,,78699.6237,,21401.64,1632.33,,2858.8,10372.288,,,55952.11,6528.3416,610.9894,,24000,7000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2420,41,27,258,,,18,,,,,,,,327,94,,159,,,,,,,,,,,,,,619,61,54,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328007
[11047],INTRAPLATE VOLCANICS,EUROPEAN OROGENIC BELT - VARISCAN / FRANCE / VOSGES,"NW WISCHES, NIDECK-WISCHES",48.4,48.4,7.27,7.27,SUBAERIAL,,,s 932 [11047],RHYOLITE [11047],,,,PERMIAN [11047],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11047] ,314256.5505,2517.228,,78911.3241,,21471.58,1554.6,,929.11,11156.24,,,56284.17,5267.1847,436.421,,24900,8000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2485,64,35,202,,,11,,,,,,,,266,80,,162,,,,,,,,,,,,,,503,100,63,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328008
[11047],INTRAPLATE VOLCANICS,EUROPEAN OROGENIC BELT - VARISCAN / FRANCE / VOSGES,"NW WISCHES, NIDECK-WISCHES",48.4,48.4,7.27,7.27,SUBAERIAL,,,s 928 [11047],RHYOLITE [11047],,,,PERMIAN [11047],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11047] ,305422.029,2756.964,,77958.6723,,26996.84,1632.33,,2858.8,21106.4,,,44579.055,6379.9702,610.9894,,35900,9100,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2720,61,36,214,,,15,,,,,,,,254,56,,149,,,,,,,,,,,,,,448,99,97,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328009
[11047],INTRAPLATE VOLCANICS,EUROPEAN OROGENIC BELT - VARISCAN / FRANCE / VOSGES,"NW WISCHES, NIDECK-WISCHES",48.4,48.4,7.27,7.27,SUBAERIAL,,,s 929 [11047],RHYOLITE [11047],,,,PERMIAN [11047],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11047] ,316546.982,2517.228,,79017.1743,,22450.74,1943.25,,1429.4,12844.752,,,49975.03,3486.7279,610.9894,,31000,8000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460,39,22,236,,,15,,,,,,,,224,58,,159,,,,,,,,,,,,,,424,77,75,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328010
[11047],INTRAPLATE VOLCANICS,EUROPEAN OROGENIC BELT - VARISCAN / FRANCE / VOSGES,"NW WISCHES, NIDECK-WISCHES",48.4,48.4,7.27,7.27,SUBAERIAL,,,s 931 [11047],RHYOLITE [11047],,,,PERMIAN [11047],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11047] ,319819.027,2577.162,,79070.0994,,18953.74,2642.82,,2858.8,9528.032,,,40594.335,20623.6246,610.9894,,19300,7400,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440,61,27,149,,,12,,,,,,,,258,86,,160,,,,,,,,,,,,,,606,94,58,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328011
[11047],INTRAPLATE VOLCANICS,EUROPEAN OROGENIC BELT - VARISCAN / FRANCE / VOSGES,"NW WISCHES, NIDECK-WISCHES",48.4,48.4,7.27,7.27,SUBAERIAL,,,s 934 [11047],RHYOLITE [11047],,,,PERMIAN [11047],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11047] ,325802.195,2397.36,,77588.1966,,17485,1476.87,,1429.4,11337.152,,,60517.935,3486.7279,567.3473,,24800,6700,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2310,38,28,180,,,8,,,,,,,,289,85,,161,,,,,,,,,,,,,,411,63,67,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328012
[11047],INTRAPLATE VOLCANICS,EUROPEAN OROGENIC BELT - VARISCAN / FRANCE / VOSGES,"NW WISCHES, NIDECK-WISCHES",48.4,48.4,7.27,7.27,SUBAERIAL,,,s 991 [11047],RHYOLITE [11047],,,,PERMIAN [11047],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11047] ,319819.027,2397.36,,76106.2938,,19583.2,1321.41,,2572.92,13146.272,,,56782.26,6157.4131,610.9894,,26100,6700,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2340,44,28,245,,,14,,,,,,,,362,137,,157,,,,,,,,,,,,,,554,91,91,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328013
[11047],INTRAPLATE VOLCANICS,EUROPEAN OROGENIC BELT - VARISCAN / FRANCE / VOSGES,"NW DONON, NIDECK-WISCHES",48.4,48.4,7.27,7.27,SUBAERIAL,,,s 935 [11047],RHYOLITE [11047],,,,PERMIAN [11047],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11047] ,321361.5625,2637.096,,78858.399,,21681.4,932.76,,2144.1,13749.312,,,48729.805,4896.2562,610.9894,,29900,9100,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2530,54,36,205,,,13,,,,,,,,249,127,,168,,,,,,,,,,,,,,509,79,92,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328014
[11047],INTRAPLATE VOLCANICS,EUROPEAN OROGENIC BELT - VARISCAN / FRANCE / VOSGES,"NW DONON, NIDECK-WISCHES",48.4,48.4,7.27,7.27,SUBAERIAL,,,s 941 [11047],RHYOLITE [11047],,,,PERMIAN [11047],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11047] ,309956.1485,2397.36,,75100.7169,,19583.2,1476.87,,7718.76,6392.224,,,83181.03,5489.7418,610.9894,,11900,2600,,9900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300,45,27,325,,,12,,,,,,,,248,61,,151,,,,,,,,,,,,,,509,59,97,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328015
[11047],INTRAPLATE VOLCANICS,EUROPEAN OROGENIC BELT - VARISCAN / FRANCE / VOSGES,"NIDECK/SCHIEFERBERG, NIDECK-WISCHES",48.4,48.4,7.27,7.27,SUBAERIAL,,,s 957 [11047],RHYOLITE [11047],,,,PERMIAN [11047],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11047] ,387456.8715,299.67,,41704.9788,,5944.9,1787.79,,643.23,0,,,49227.895,2225.571,130.9263,,5700,1700,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,1,11,95,,,3,,,,,,,,257,22,,60,,,,,,,,,,,,,,54,80,45,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328016
[11047],INTRAPLATE VOLCANICS,EUROPEAN OROGENIC BELT - VARISCAN / FRANCE / VOSGES,"NIDECK/SCHIEFERBERG, NIDECK-WISCHES",48.4,48.4,7.27,7.27,SUBAERIAL,,,s 958 [11047],RHYOLITE [11047],,,,PERMIAN [11047],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11047] ,388812.433,299.67,,47050.4139,,3007.42,1865.52,,571.76,1567.904,,,53710.705,1186.9712,43.6421,,7100,1800,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,1,13,116,,,5,,,,,,,,216,28,,74,,,,,,,,,,,,,,67,94,61,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328017
[11047],INTRAPLATE VOLCANICS,EUROPEAN OROGENIC BELT - VARISCAN / FRANCE / VOSGES,"NIDECK/SCHIEFERBERG, NIDECK-WISCHES",48.4,48.4,7.27,7.27,SUBAERIAL,,,s 959 [11047],RHYOLITE [11047],,,,PERMIAN [11047],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11047] ,386381.771,239.736,,46309.4625,,2587.78,1321.41,,571.76,2170.944,,,47982.67,2151.3853,130.9263,,8600,2800,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177,0,15,105,,,6,,,,,,,,335,26,,45,,,,,,,,,,,,,,76,72,18,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328018
[11047],INTRAPLATE VOLCANICS,EUROPEAN OROGENIC BELT - VARISCAN / FRANCE / VOSGES,"NIDECK/SCHIEFERBERG, NIDECK-WISCHES",48.4,48.4,7.27,7.27,SUBAERIAL,,,s 1127 [11047],RHYOLITE [11047],,,,PERMIAN [11047],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11047] ,391149.608,299.67,,46627.0131,,3706.82,1476.87,,714.7,361.824,,,53129.6,2744.8709,43.6421,,9600,2100,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,0,21,149,,,5,,,,,,,,328,37,,67,,,,,,,,,,,,,,107,70,62,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328019
[11047],INTRAPLATE VOLCANICS,EUROPEAN OROGENIC BELT - VARISCAN / FRANCE / VOSGES,VILLE BASIN,48.4,48.4,7.27,7.27,SUBAERIAL,,,s 900 [11047],RHYOLITE [11047],,,,PERMIAN [11047],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11047] ,357494.288,2457.294,,57423.7335,,9232.08,3575.58,,4788.49,6452.528,,,24489.425,7566.9414,1614.7577,,25900,9800,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2410,48,55,189,,,21,,,,,,,,649,32,,108,,,,,,,,,,,,,,158,92,51,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328020
[11047],INTRAPLATE VOLCANICS,EUROPEAN OROGENIC BELT - VARISCAN / FRANCE / VOSGES,VILLE BASIN,48.4,48.4,7.27,7.27,SUBAERIAL,,,s 901 [11047],RHYOLITE [11047],,,,PERMIAN [11047],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11047] ,376892.8405,179.802,,57582.5088,,3287.18,1710.06,,1286.46,6633.44,,,23908.32,4896.2562,392.7789,,23300,7600,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,3,8,41,,,6,,,,,,,,337,7,,23,,,,,,,,,,,,,,203,51,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328021
[11047],INTRAPLATE VOLCANICS,EUROPEAN OROGENIC BELT - VARISCAN / FRANCE / VOSGES,VILLE BASIN,48.4,48.4,7.27,7.27,SUBAERIAL,,,s 903 [11047],RHYOLITE [11047],,,,PERMIAN [11047],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11047] ,353754.808,1678.152,,63933.5208,,5805.02,3264.66,,2358.51,7357.088,,,30300.475,4747.8848,785.5578,,27300,9500,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,38,47,155,,,14,,,,,,,,669,22,,52,,,,,,,,,,,,,,128,82,118,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328022
[11047],INTRAPLATE VOLCANICS,EUROPEAN OROGENIC BELT - VARISCAN / FRANCE / VOSGES,VILLE BASIN,48.4,48.4,7.27,7.27,SUBAERIAL,,,s 905 [11047],RHYOLITE [11047],,,,PERMIAN [11047],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11047] ,358943.3365,2397.36,,62716.2435,,8952.32,1632.33,,1572.34,9407.424,,,27394.95,4599.5134,741.9157,,28300,9900,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2410,36,51,157,,,13,,,,,,,,492,34,,125,,,,,,,,,,,,,,128,121,53,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328023
[11047],INTRAPLATE VOLCANICS,EUROPEAN OROGENIC BELT - VARISCAN / FRANCE / VOSGES,VILLE BASIN,48.4,48.4,7.27,7.27,SUBAERIAL,,,s 911 [11047],RHYOLITE [11047],,,,PERMIAN [11047],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11047] ,379557.22,179.802,,53030.9502,,3217.24,855.03,,786.17,4341.888,,,34617.255,2744.8709,130.9263,,21200,6700,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,0,18,45,,,8,,,,,,,,347,15,,19,,,,,,,,,,,,,,66,68,3,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328024
[11047],INTRAPLATE VOLCANICS,EUROPEAN OROGENIC BELT - VARISCAN / FRANCE / VOSGES,VILLE BASIN,48.4,48.4,7.27,7.27,SUBAERIAL,,,s 912 [11047],RHYOLITE [11047],,,,PERMIAN [11047],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11047] ,363430.7125,1738.086,,59911.2132,,8113.04,1165.95,,2072.63,6271.616,,,31628.715,3338.3565,567.3473,,25500,9200,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1690,26,52,121,,,19,,,,,,,,528,49,,71,,,,,,,,,,,,,,125,100,87,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328025
[11047],INTRAPLATE VOLCANICS,EUROPEAN OROGENIC BELT - VARISCAN / FRANCE / VOSGES,VILLE BASIN,48.4,48.4,7.27,7.27,SUBAERIAL,,,s 913 [11047],RHYOLITE [11047],,,,PERMIAN [11047],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11047] ,361514.229,659.274,,61816.5168,,8602.62,1321.41,,1214.99,6512.832,,,43001.77,2670.6852,174.5684,,22000,7400,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581,0,16,89,,,8,,,,,,,,521,55,,73,,,,,,,,,,,,,,118,100,44,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328026
[11047],INTRAPLATE VOLCANICS,EUROPEAN OROGENIC BELT - VARISCAN / FRANCE / VOSGES,VILLE BASIN,48.4,48.4,7.27,7.27,SUBAERIAL,,,s 914 [11047],RHYOLITE [11047],,,,PERMIAN [11047],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11047] ,371003.1595,1798.02,,55095.0291,,7553.52,1165.95,,1429.4,4944.928,,,30549.52,3041.6137,392.7789,,23700,7000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,21,45,127,,,14,,,,,,,,520,68,,77,,,,,,,,,,,,,,145,64,72,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328027
[11047],INTRAPLATE VOLCANICS,EUROPEAN OROGENIC BELT - VARISCAN / FRANCE / VOSGES,VILLE BASIN,48.4,48.4,7.27,7.27,SUBAERIAL,,,s 915 [11047],RHYOLITE [11047],,,,PERMIAN [11047],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11047] ,363430.7125,2277.492,,59593.6626,,8322.86,1010.49,,1643.81,6211.312,,,32458.865,3041.6137,218.2105,,24800,7400,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2310,39,49,166,,,18,,,,,,,,551,41,,77,,,,,,,,,,,,,,181,105,46,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328028
[11047],INTRAPLATE VOLCANICS,EUROPEAN OROGENIC BELT - VARISCAN / FRANCE / VOSGES,VILLE BASIN,48.4,48.4,7.27,7.27,SUBAERIAL,,,s 923 [11047],RHYOLITE [11047],,,,PERMIAN [11047],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11047] ,357774.749,2517.228,,65785.8993,,8812.44,2409.63,,1000.58,6392.224,,,31130.625,3560.9136,218.2105,,29400,9300,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460,54,69,129,,,21,,,,,,,,545,44,,92,,,,,,,,,,,,,,181,124,68,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328029
[11047],INTRAPLATE VOLCANICS,EUROPEAN OROGENIC BELT - VARISCAN / FRANCE / VOSGES,VILLE BASIN,48.4,48.4,7.27,7.27,SUBAERIAL,,,s 960 [11047],RHYOLITE [11047],,,,PERMIAN [11047],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11047] ,366235.3225,2337.426,,57794.2092,,6784.18,2565.09,,1643.81,5427.36,,,27062.89,5192.999,610.9894,,23800,7200,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2250,98,55,150,,,17,,,,,,,,399,27,,119,,,,,,,,,,,,,,147,60,49,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328030
[11047],INTRAPLATE VOLCANICS,EUROPEAN OROGENIC BELT - VARISCAN / FRANCE / VOSGES,"BLANCHERUPT, NIDECK-WISCHES",48.4,48.4,7.2,7.2,SUBAERIAL,,,s 936 [11047],RHYOLITE [11047],,,,PERMIAN [11047],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11047] ,347210.718,958.944,,66685.626,,7623.46,3031.47,,1214.99,3859.456,,,64087.58,8160.427,261.8526,,10200,3000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885,6,12,313,,,5,,,,,,,,476,53,,94,,,,,,,,,,,,,,225,53,44,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328031
